Year,Region,KerosenePrice_Assumed_Year2005USDPerkg,CarbonPrice_Assumed_Year2005USDPerkg,EffectiveKerosenePrice_WithCarbon_Year2005USDPerkg,Domestic_Fuel_Mt,International_Fuel_Mt
2009.0,AFR,0.464973089,0.0,0.464973089,0.205563225757885,5.187850071125013
2009.0,AUS,0.464973089,0.0,0.464973089,1.2068401517772145,3.9069019538437715
2009.0,CAN,0.464973089,0.0,0.464973089,0.42094994907529326,1.9550938621396199
2009.0,CSA,0.464973089,0.0,0.464973089,2.2022725382410684,8.196080905942154
2009.0,CHI,0.464973089,0.0,0.464973089,5.935488205985166,9.929535835210118
2009.0,EEU,0.464973089,0.0,0.464973089,0.017403283738786968,1.3149315539853887
2009.0,FSU,0.464973089,0.0,0.464973089,0.6575668367687513,3.8803152453101575
2009.0,IND,0.464973089,0.0,0.464973089,0.716492450927035,2.027378436876461
2009.0,JPN,0.464973089,0.0,0.464973089,2.2572636866243556,5.945035422802903
2009.0,MEX,0.464973089,0.0,0.464973089,0.3481347343622474,1.308000105607789
2009.0,MEA,0.464973089,0.0,0.464973089,0.23928125426570546,14.763937724554125
2009.0,ODA,0.464973089,0.0,0.464973089,1.7761967010544595,14.847501597016162
2009.0,SKO,0.464973089,0.0,0.464973089,0.1607088979180844,3.3916604380938224
2009.0,UK,0.464973089,0.0,0.464973089,1.067611386824865,8.71372483484447
2009.0,USA,0.464973089,0.0,0.464973089,27.313395411550516,24.33291941812331
2009.0,WEU,0.464973089,0.0,0.464973089,3.0310198287551486,36.14016563930636
2010.0,AFR,0.47292767,0.0,0.47292767,0.276542217086444,6.028703272564599
2010.0,AUS,0.4611861,0.0,0.4611861,1.5406373878322484,4.941349620872643
2010.0,CAN,0.478523066,0.0,0.478523066,0.5217719684296753,2.582367481547408
2010.0,CSA,0.479265936,0.0,0.479265936,3.2651246744343467,10.206255016117893
2010.0,CHI,0.467255195,0.0,0.467255195,7.02516202442348,11.312245216555311
2010.0,EEU,0.473101945,0.0,0.473101945,0.014427868909194785,1.4141618145686152
2010.0,FSU,0.446413024,0.0,0.446413024,0.8482909919418944,4.488888591013165
2010.0,IND,0.400370813,0.0,0.400370813,0.9482952784746885,2.599291198886931
2010.0,JPN,0.467649192,0.0,0.467649192,2.491166082210839,6.682276897598058
2010.0,MEX,0.487844793,0.0,0.487844793,0.40021716614137404,1.6268051470979117
2010.0,MEA,0.450168669,0.0,0.450168669,0.2621387974199365,17.702618654831895
2010.0,ODA,0.459134501,0.0,0.459134501,2.2154308419067092,17.60922955400929
2010.0,SKO,0.427034994,0.0,0.427034994,0.17931807332206517,4.071074271108955
2010.0,UK,0.473354378,0.0,0.473354378,0.943606260814704,9.437628185376525
2010.0,USA,0.489422293,0.0,0.489422293,28.676323487517834,25.39802841224082
2010.0,WEU,0.473354382,0.0,0.473354382,2.7952337072319438,37.41064887774701
2011.0,AFR,0.487449888,0.0,0.487449888,0.26714469033720434,6.489924942790822
2011.0,AUS,0.480615963,0.0,0.480615963,1.7333031390808173,5.659783505194355
2011.0,CAN,0.50107322,0.0,0.50107322,0.5658438443788327,2.982381119625643
2011.0,CSA,0.495853336,0.0,0.495853336,3.828866869597107,11.051071321767722
2011.0,CHI,0.486785674,0.0,0.486785674,8.483690339606255,12.930603370870813
2011.0,EEU,0.489660155,0.0,0.489660155,0.01243630731318035,1.5726221716595319
2011.0,FSU,0.465943503,0.0,0.465943503,1.0529644141568042,5.1223287619468465
2011.0,IND,0.425042928,0.0,0.425042928,1.0634431293001398,3.032411095686257
2011.0,JPN,0.475602053,0.0,0.475602053,2.5998742524534464,7.1582960756495595
2011.0,MEX,0.503344567,0.0,0.503344567,0.4103398956358433,1.7599551621824503
2011.0,MEA,0.469414742,0.0,0.469414742,0.2723530806065355,20.23665518173948
2011.0,ODA,0.47852981,0.0,0.47852981,2.42895820928743,19.673824222147232
2011.0,SKO,0.437768851,0.0,0.437768851,0.17246944672660902,4.436314839869738
2011.0,UK,0.489498492,0.018141367,0.54664379805,0.8343048095703125,9.927490234375
2011.0,USA,0.504824977,0.0,0.504824977,29.20857164003087,25.272539720761415
2011.0,WEU,0.489490486,0.0,0.489490486,2.6896329074885443,39.98643501458719
2012.0,AFR,0.501972105,0.0,0.501972105,0.20717452985616092,6.3907245461687125
2012.0,AUS,0.500045826,0.0,0.500045826,1.6179427036113339,5.600858418736607
2012.0,CAN,0.523623374,0.0,0.523623374,0.5561622109380551,3.0984093218576163
2012.0,CSA,0.512440736,0.0,0.512440736,3.0915693937917297,10.262575431103869
2012.0,CHI,0.506316153,0.0,0.506316153,9.349343363195658,13.266736433040933
2012.0,EEU,0.506218366,0.0,0.506218366,0.008062301543986905,1.4075126085444936
2012.0,FSU,0.485473981,0.0,0.485473981,1.0618966262541107,5.014691022586703
2012.0,IND,0.449715042,0.0,0.449715042,1.0050011328421533,2.934336723992601
2012.0,JPN,0.483554915,0.0,0.483554915,2.4964068246772513,6.960055018775165
2012.0,MEX,0.518844342,0.0,0.518844342,0.37385543331038207,1.7222035587765276
2012.0,MEA,0.488660814,0.0,0.488660814,0.24421833823436145,20.513654370282893
2012.0,ODA,0.497925119,0.0,0.497925119,2.285046423962285,19.25266111512974
2012.0,SKO,0.448502707,0.0,0.448502707,0.1453791324456688,4.429374220781028
2012.0,UK,0.505642605,0.036282733,0.61993321395,0.66241455078125,9.357177734375
2012.0,USA,0.520227661,0.0,0.520227661,29.89132069793675,24.245315224470687
2012.0,WEU,0.50562659,0.0,0.50562659,2.1184104983367718,34.90764269338979
2013.0,AFR,0.516494323,0.0,0.516494323,0.14881971382044412,6.321702529532558
2013.0,AUS,0.519475689,0.0,0.519475689,1.399281721234729,5.306297424831428
2013.0,CAN,0.546173528,0.0,0.546173528,0.5277411068382207,3.287160000531003
2013.0,CSA,0.529028136,0.0,0.529028136,2.769744894836826,10.048461869591165
2013.0,CHI,0.525846631,0.0,0.525846631,10.304595227818936,13.698161138934665
2013.0,EEU,0.522776576,0.0,0.522776576,0.005628290995076668,1.490724822928314
2013.0,FSU,0.50500446,0.0,0.50500446,1.0699911393921866,5.084171844937373
2013.0,IND,0.474387156,0.0,0.474387156,1.0146000508684665,2.9771725579630584
2013.0,JPN,0.491507777,0.0,0.491507777,1.8617433276958764,6.020371020305902
2013.0,MEX,0.534344117,0.0,0.534344117,0.36075661177164875,1.8241643661167473
2013.0,MEA,0.507906887,0.0,0.507906887,0.20431928981960823,20.794059501276934
2013.0,ODA,0.517320428,0.0,0.517320428,2.058470952972584,18.622315352804435
2013.0,SKO,0.459236563,0.0,0.459236563,0.12873941615544027,4.566127345431596
2013.0,UK,0.521786718,0.0544241,0.693222633,0.53802490234375,9.25830078125
2013.0,USA,0.535630345,0.0,0.535630345,30.21041532123087,23.431565150349343
2013.0,WEU,0.521762695,0.0,0.521762695,1.946325570005456,35.49320866881317
2014.0,AFR,0.53101654,0.0,0.53101654,0.10467730059667701,6.27115718121604
2014.0,AUS,0.538905553,0.0,0.538905553,1.1834524048772437,5.034258165222127
2014.0,CAN,0.568723682,0.0,0.568723682,0.47866377397440374,3.352557492791675
2014.0,CSA,0.545615536,0.0,0.545615536,2.3922275903880497,9.417526128062264
2014.0,CHI,0.54537711,0.0,0.54537711,11.06698061618954,14.088281660304347
2014.0,EEU,0.539334787,0.0,0.539334787,0.0028648935205950465,1.484994594431555
2014.0,FSU,0.524534938,0.0,0.524534938,0.8266200430379911,4.609641155546342
2014.0,IND,0.49905927,0.0,0.49905927,1.0633078793180175,3.0718324901536107
2014.0,JPN,0.499460639,0.0,0.499460639,1.6282928702421486,5.728374211350456
2014.0,MEX,0.549843891,0.0,0.549843891,0.32911915230215527,1.8256047779577784
2014.0,MEA,0.527152959,0.0,0.527152959,0.16151056597635005,20.560421832975408
2014.0,ODA,0.536715737,0.0,0.536715737,1.797945707134886,17.96616732309485
2014.0,SKO,0.469970419,0.0,0.469970419,0.11420431063743308,4.795842635445297
2014.0,UK,0.537930831,0.072565466,0.7665120489,0.409088134765625,9.54150390625
2014.0,USA,0.551033029,0.0,0.551033029,31.10475742763026,23.015120931515412
2014.0,WEU,0.537898799,0.0,0.537898799,1.6546689102059702,34.404912681184214
2015.0,AFR,0.545538757,0.0,0.545538757,0.5623000000031766,6.675700000012512
2015.0,AUS,0.558335416,0.0,0.558335416,2.02029999998922,5.584999999962747
2015.0,CAN,0.591273836,0.0,0.591273836,1.5111000000033528,3.7894000000087544
2015.0,CSA,0.562202936,0.0,0.562202936,3.9388999999756393,9.736700000014139
2015.0,CHI,0.564907589,0.0,0.564907589,14.026800000108778,15.869700000192097
2015.0,EEU,0.555892998,0.0,0.555892998,0.039200000000278123,1.5704999999916254
2015.0,FSU,0.544065416,0.0,0.544065416,1.6068999999947096,4.975499999964995
2015.0,IND,0.523731384,0.0,0.523731384,2.432600000000093,3.48789999994915
2015.0,JPN,0.5074135,0.0,0.5074135,2.778099999995902,6.198300000047311
2015.0,MEX,0.565343666,0.0,0.565343666,0.9308000000019092,1.9398999999975786
2015.0,MEA,0.546399031,0.0,0.546399031,1.1457000000052027,22.45609999981025
2015.0,ODA,0.556111046,0.0,0.556111046,4.268100000030657,19.217699999955585
2015.0,SKO,0.480704276,0.0,0.480704276,0.38980000000083237,5.310699999972712
2015.0,UK,0.554074944,0.090706833,0.83980146795,0.464019775390625,9.638671875
2015.0,USA,0.566435713,0.0,0.566435713,34.35540000011923,23.672199999875374
2015.0,WEU,0.554034903,0.0,0.554034903,3.6091000000176834,35.33539999977074
2016.0,AFR,0.560060975,0.0,0.560060975,0.4697999999930289,6.452500000025793
2016.0,AUS,0.577765279,0.0,0.577765279,2.2110999999931664,6.12310000002617
2016.0,CAN,0.61382399,0.0,0.61382399,1.5372000000206754,3.8773999998811632
2016.0,CSA,0.578790336,0.0,0.578790336,3.4277999999939084,8.966100000009419
2016.0,CHI,0.584438067,0.0,0.584438067,15.091099999845028,17.545899999997346
2016.0,EEU,0.572451208,0.0,0.572451208,0.03870000000051732,1.6234000000131346
2016.0,FSU,0.563595895,0.0,0.563595895,1.4307999999777508,4.761699999999109
2016.0,IND,0.548403499,0.0,0.548403499,2.6860999999335036,3.7505000000819564
2016.0,JPN,0.515366362,0.0,0.515366362,3.4597000000067055,7.254899999825284
2016.0,MEX,0.580843441,0.0,0.580843441,0.7122999999846797,1.7182000000029802
2016.0,MEA,0.565645104,0.0,0.565645104,1.1807999999950312,23.533100000218838
2016.0,ODA,0.575506355,0.0,0.575506355,4.772899999985668,21.261999999998807
2016.0,SKO,0.491438132,0.0,0.491438132,0.41449999999895226,5.820900000049733
2016.0,UK,0.570219057,0.108848199,0.91309088385,0.40243360481690615,8.577832013368607
2016.0,USA,0.581838397,0.0,0.581838397,37.18870000034576,24.83989999989717
2016.0,WEU,0.570171007,0.0,0.570171007,3.6330000000161817,36.661899999844536
2017.0,AFR,0.574583192,0.0,0.574583192,0.5293421434276794,6.575378041847552
2017.0,AUS,0.597195142,0.0,0.597195142,2.365299701965421,6.495808994824029
2017.0,CAN,0.636374144,0.0,0.636374144,1.622160233049154,4.086817536732688
2017.0,CSA,0.595377736,0.0,0.595377736,3.9968356536158276,9.613935908685642
2017.0,CHI,0.603968546,0.0,0.603968546,15.89566347144531,18.500878361674935
2017.0,EEU,0.589009419,0.0,0.589009419,0.04127888620683745,1.7363595482740695
2017.0,FSU,0.583126373,0.0,0.583126373,1.7683682464807131,5.157494154935709
2017.0,IND,0.573075613,0.0,0.573075613,3.0556918003380265,4.109437839161188
2017.0,JPN,0.523319224,0.0,0.523319224,3.4277480920117065,7.440013979149075
2017.0,MEX,0.596343215,0.0,0.596343215,0.7194372058890136,1.7923534804076982
2017.0,MEA,0.584891176,0.0,0.584891176,1.0879028034940286,24.01442594027067
2017.0,ODA,0.594901664,0.0,0.594901664,5.027007211640567,22.355133907551163
2017.0,SKO,0.502171988,0.0,0.502171988,0.4457571760385606,6.2411423574603315
2017.0,UK,0.58636317,0.126989566,0.9863803029,0.38419283941566196,8.659036842302061
2017.0,USA,0.597241081,0.0,0.597241081,37.87768795996443,25.727361019464784
2017.0,WEU,0.586307112,0.0,0.586307112,3.7951448893232187,38.55267792612779
2018.0,AFR,0.589105409,0.0,0.589105409,0.5515051550054958,6.796263423853367
2018.0,AUS,0.616625005,0.0,0.616625005,2.4103076147971447,6.693060870197427
2018.0,CAN,0.658924298,0.0,0.658924298,1.6287558243597493,4.16766416915023
2018.0,CSA,0.611965136,0.0,0.611965136,4.101461742144756,9.856027489621905
2018.0,CHI,0.623499025,0.0,0.623499025,17.24143531683363,19.35524432683107
2018.0,EEU,0.60556763,0.0,0.60556763,0.04185385748798434,1.757535036636751
2018.0,FSU,0.602656852,0.0,0.602656852,1.7909146860530403,5.305137578209381
2018.0,IND,0.597747727,0.0,0.597747727,3.370599108945029,4.3945640963868655
2018.0,JPN,0.531272086,0.0,0.531272086,3.3739772539041493,7.531307654438352
2018.0,MEX,0.61184299,0.0,0.61184299,0.7225813033308296,1.832440175600484
2018.0,MEA,0.604137249,0.0,0.604137249,1.0744385965016094,24.64074834985669
2018.0,ODA,0.614296974,0.0,0.614296974,5.315722856928925,23.125764441682982
2018.0,SKO,0.512905844,0.0,0.512905844,0.4384139539617066,6.304921621744753
2018.0,UK,0.602507283,0.145130932,1.0596697188,0.3878744671733081,8.896757036807307
2018.0,USA,0.612643765,0.0,0.612643765,37.88249002483579,26.122497266085308
2018.0,WEU,0.602443216,0.0,0.602443216,3.822537486822118,39.13545298710288
2019.0,AFR,0.603627627,0.0,0.603627627,0.5695930615117373,6.991167784226491
2019.0,AUS,0.636054868,0.0,0.636054868,2.42843495820821,6.83535759019363
2019.0,CAN,0.681474451,0.0,0.681474451,1.6246633466962979,4.2147040167893195
2019.0,CSA,0.628552536,0.0,0.628552536,4.173381062926244,10.020469845831546
2019.0,CHI,0.643029503,0.0,0.643029503,18.534960848194764,20.105467353456177
2019.0,EEU,0.62212584,0.0,0.62212584,0.041979679616568503,1.7675294273467603
2019.0,FSU,0.62218733,0.0,0.62218733,1.8106333238094419,5.427479778756303
2019.0,IND,0.622419841,0.0,0.622419841,3.6899541522801127,4.673716301173084
2019.0,JPN,0.539224947,0.0,0.539224947,3.2719507442100246,7.555997632147173
2019.0,MEX,0.627342765,0.0,0.627342765,0.721471398052202,1.8499898929279124
2019.0,MEA,0.623383321,0.0,0.623383321,1.0534271220589508,25.15583113484277
2019.0,ODA,0.633692283,0.0,0.633692283,5.583995871719399,23.74489811297193
2019.0,SKO,0.523639701,0.0,0.523639701,0.4250821416463692,6.331841620823957
2019.0,UK,0.618651396,0.163272299,1.13295913785,0.38817129712951964,9.090281909892818
2019.0,USA,0.628046449,0.0,0.628046449,37.57743908119328,26.38279497244197
2019.0,WEU,0.61857932,0.0,0.61857932,3.837322676842157,39.51549459454023
2020.0,AFR,0.618149844,0.0,0.618149844,0.585405607438028,7.201880689326163
2020.0,AUS,0.655484732,0.0,0.655484732,2.451609190729427,7.0251974351096695
2020.0,CAN,0.704024605,0.0,0.704024605,1.6175851389397242,4.269463308981059
2020.0,CSA,0.645139936,0.0,0.645139936,4.210441131707648,10.185262981099383
2020.0,CHI,0.662559982,0.0,0.662559982,20.023117804438282,20.997432983943238
2020.0,EEU,0.638684051,0.0,0.638684051,0.04213871674931401,1.7829558023919112
2020.0,FSU,0.641717808,0.0,0.641717808,1.8301634480856641,5.564089146432379
2020.0,IND,0.647091955,0.0,0.647091955,4.033042040109947,4.960358994541754
2020.0,JPN,0.547177809,0.0,0.547177809,3.194578317981309,7.646196595186119
2020.0,MEX,0.64284254,0.0,0.64284254,0.7164318742491823,1.8689137945006902
2020.0,MEA,0.642629393,0.0,0.642629393,1.0327015028350366,25.74588277883861
2020.0,ODA,0.653087592,0.0,0.653087592,5.862507566699295,24.473682785185574
2020.0,SKO,0.534373557,0.0,0.534373557,0.41081159326459343,6.370486843778348
2020.0,UK,0.634795509,0.181413665,1.20624855375,0.3839994015295747,9.239762551128077
2020.0,USA,0.643449133,0.0,0.643449133,37.23697232770994,26.75140174755713
2020.0,WEU,0.634715424,0.0,0.634715424,3.8228298546200383,40.02165101379057
2021.0,AFR,0.620261235,0.0,0.620261235,0.5925796519094861,7.338024528187253
2021.0,AUS,0.655821626,0.0,0.655821626,2.4288394753842426,7.117261499869187
2021.0,CAN,0.698699652,0.0,0.698699652,1.600193520167068,4.302873726529445
2021.0,CSA,0.644027001,0.0,0.644027001,4.1370506579156565,10.205600760652718
2021.0,CHI,0.662827833,1.16e-15,0.6628278330000037,20.60891432703788,21.436469899238762
2021.0,EEU,0.639438088,0.0,0.639438088,0.040597152037972775,1.7571384012657594
2021.0,FSU,0.64198566,0.0,0.64198566,1.7954863954018159,5.591381186621927
2021.0,IND,0.648106377,0.0,0.648106377,4.261284735843071,5.172427475128994
2021.0,JPN,0.552968943,0.0,0.552968943,3.044539835583451,7.609517794170559
2021.0,MEX,0.641886699,0.0,0.641886699,0.7035257099193197,1.871875283330084
2021.0,MEA,0.643688779,0.0,0.643688779,0.9945747857639754,26.101438915844884
2021.0,ODA,0.654041603,0.0,0.654041603,5.996226687527872,24.7899000733587
2021.0,SKO,0.537938384,0.0,0.537938384,0.3866078129904945,6.329853760111654
2021.0,UK,0.63577084,0.163272299,1.15007858185,0.3806999190744011,9.522547865322872
2021.0,USA,0.642215689,0.0,0.642215689,36.572354186672946,26.969533133159143
2021.0,WEU,0.635698764,0.0,0.635698764,3.774183804467807,40.09850477039244
2022.0,AFR,0.622372625,0.0,0.622372625,0.6051866628594513,7.5287959695779145
2022.0,AUS,0.656158521,0.0,0.656158521,2.435036799931898,7.282921726591986
2022.0,CAN,0.693374698,0.0,0.693374698,1.594068412336136,4.365505130360983
2022.0,CSA,0.642914065,0.0,0.642914065,4.098707502409275,10.280147457073344
2022.0,CHI,0.663095684,2.31e-15,0.6630956840000073,21.53215973521663,22.080406015887238
2022.0,EEU,0.640192125,0.0,0.640192125,0.03952149453675762,1.7447323009063544
2022.0,FSU,0.642253511,0.0,0.642253511,1.7772823094544987,5.671052373308595
2022.0,IND,0.649120799,0.0,0.649120799,4.571052899255214,5.427082126763404
2022.0,JPN,0.558760076,0.0,0.558760076,2.931786646682246,7.6315310075199285
2022.0,MEX,0.640930859,0.0,0.640930859,0.6961590225816187,1.8856833361173138
2022.0,MEA,0.644748164,0.0,0.644748164,0.9811966460835027,26.644893677790257
2022.0,ODA,0.654995614,0.0,0.654995614,6.213973216954937,25.34964198967086
2022.0,SKO,0.541503211,0.0,0.541503211,0.3645470479095992,6.319702041543674
2022.0,UK,0.636746171,0.145130932,1.0939086068,0.3777387196711221,9.787845529564354
2022.0,USA,0.640982245,0.0,0.640982245,36.19003310449152,27.381241950953203
2022.0,WEU,0.636682103,0.0,0.636682103,3.7512261027544302,40.412219237476904
2023.0,AFR,0.624484016,0.0,0.624484016,0.6251766800990655,7.77297064121709
2023.0,AUS,0.656495415,0.0,0.656495415,2.484771966203777,7.533240317830085
2023.0,CAN,0.688049744,0.0,0.688049744,1.6226307692336754,4.47927292943695
2023.0,CSA,0.64180113,0.0,0.64180113,4.15204997233341,10.479412140000965
2023.0,CHI,0.663363535,3.47e-15,0.6633635350000109,22.869338250117917,22.971973863263297
2023.0,EEU,0.640946161,0.0,0.640946161,0.03944741971002299,1.7591957778945115
2023.0,FSU,0.642521362,0.0,0.642521362,1.7840451612223793,5.8172669351951125
2023.0,IND,0.65013522,0.0,0.65013522,4.990426884666884,5.7531434018781145
2023.0,JPN,0.56455121,0.0,0.56455121,2.8668810356777246,7.713757168725858
2023.0,MEX,0.639975019,0.0,0.639975019,0.7023422411039995,1.9216060033165294
2023.0,MEA,0.645807549,0.0,0.645807549,0.9569000998183309,27.393497226397415
2023.0,ODA,0.655949626,0.0,0.655949626,6.571818279281276,26.214335343791852
2023.0,SKO,0.545068038,0.0,0.545068038,0.35040027005381386,6.364123779297232
2023.0,UK,0.637721501,0.126989566,1.0377386339,0.38394378065738954,10.14942811259137
2023.0,USA,0.6397488,0.0,0.6397488,36.432297491307445,28.029052823600626
2023.0,WEU,0.637665442,0.0,0.637665442,3.7900020320780805,41.159019912487054
2024.0,AFR,0.626595406,0.0,0.626595406,0.6524536183626296,8.074514281655057
2024.0,AUS,0.65683231,0.0,0.65683231,2.5542022230281054,7.803958083305043
2024.0,CAN,0.682724791,0.0,0.682724791,1.6618649954569085,4.614413720609617
2024.0,CSA,0.640688195,0.0,0.640688195,4.240128516508505,10.71424582097393
2024.0,CHI,0.663631386,4.63e-15,0.6636313860000146,24.447561714699734,23.92871390809832
2024.0,EEU,0.641700198,0.0,0.641700198,0.04000427233562124,1.7930717575436663
2024.0,FSU,0.642789213,0.0,0.642789213,1.80448436575902,6.00951356448476
2024.0,IND,0.651149642,0.0,0.651149642,5.474351104443658,6.114156239475186
2024.0,JPN,0.570342343,0.0,0.570342343,2.826981595862802,7.809382315067772
2024.0,MEX,0.639019179,0.0,0.639019179,0.7151563109446495,1.9684873444515663
2024.0,MEA,0.646866935,0.0,0.646866935,0.97058506335045,28.273674999159763
2024.0,ODA,0.656903637,0.0,0.656903637,7.004172292254229,27.181350569041857
2024.0,SKO,0.548632865,0.0,0.548632865,0.34053942435817314,6.421779886091336
2024.0,UK,0.638696832,0.108848199,0.9815686588500001,0.39596229018341567,10.556078306927786
2024.0,USA,0.638515356,0.0,0.638515356,37.026531811721014,28.729022032897127
2024.0,WEU,0.638648781,0.0,0.638648781,3.869060128236443,42.11977404890458
2025.0,AFR,0.628706797,0.0,0.628706797,0.6846847122481231,8.405857352256966
2025.0,AUS,0.657169205,0.0,0.657169205,2.632483660723222,8.101587101376657
2025.0,CAN,0.677399837,0.0,0.677399837,1.7040745049562007,4.762450931011741
2025.0,CSA,0.63957526,0.0,0.63957526,4.344147823635544,10.96874127503309
2025.0,CHI,0.663899237,5.78e-15,0.6638992370000182,26.250619194897006,24.98367211545974
2025.0,EEU,0.642454235,0.0,0.642454235,0.040895661229343044,1.8334412152839237
2025.0,FSU,0.643057065,0.0,0.643057065,1.8343678099376515,6.223048860906712
2025.0,IND,0.652164063,0.0,0.652164063,6.0260370700662556,6.513441196360213
2025.0,JPN,0.576133477,0.0,0.576133477,2.799076193430927,7.921255641316427
